2108	9748544.2189
3284	4716909.32165
564	4330663.26451
14458	4295502.79784
17308	4267099.43969
285	4037356.14719
13723	2570247.12237
1529	2539613.88751
5083	2368164.44674
1923	2316387.53485
2549	2136980.21405
2623	2117389.70142
13698	2098484.5328
4628	2062584.64127
3213	2051621.39925
4550	2019247.01694
3075	2006220.95681
701	1977252.23099
1057	1937362.14452
5295	1919260.77495
1249	1907485.30705
2636	1866544.37027
235	1859498.44725
2931	1809935.36174
3361	1770265.87364
12610	1764270.47202
551	1699195.50548
2882	1688043.73595
4475	1675165.85353
2671	1664366.65032
2723	1611182.08963
12493	1606878.55146
1802	1463808.12102
503	1431433.99727
2269	1428605.40844
8282	1381731.23381
1186	1353130.87719
441	1340912.58397
7650	1323969.22396
5949	1309866.47301
6180	1276976.70504
3268	1268315.52821
3308	1244845.12071
5894	1237252.39068
2547	1215220.36175
1187	1213247.34431
3169	1200133.16738
7110	1198863.48064
3907	1186415.9136
6531	1168301.00874
558	1153987.39655
12416	1146542.64229
7640	1146136.62449
1219	1137264.50791
2957	1121575.70911
756	1099195.37947
2210	1086444.90694
3483	1082182.3461
1065	1080891.09569
2933	1049015.65945
2896	1044104.28485
2201	1039883.64931
5886	1029329.8649
3476	1009706.87848
13694	992158.303516
1459	989505.307921
10339	982458.034404
299	966884.065043
1624	960186.942186
335	957451.032779
11259	948593.515494
8962	935777.198127
162	931853.137495
803	930457.064861
1074	922623.393778
11780	919102.531731
2290	919055.854798
15534	913560.861437
3142	893170.583036
15623	892107.394904
4471	888589.10591
4627	879926.613971
1138	875260.779477
164	863647.857645
1227	849631.420987
2333	848208.085467
167	838145.867776
1470	832369.981836
14186	827818.791375
3295	817907.053027
3183	812375.336574
5844	805651.774553
2990	804156.883444
1158	797644.741454
4763	784777.816569
12854	773443.928127
7437	771591.025103
11621	768472.343203
7066	767193.732316
716	766625.466879
10638	757540.471884
3452	755469.750211
5994	747286.690957
2674	746346.603185
574	742638.130417
676	738195.000764
8800	737324.388617
17188	733558.730044
10281	730565.308028
8698	724389.7403
15131	717929.825439
2676	710205.241398
1457	691111.153097
1049	687398.391653
7316	684002.100483
1393	672357.330164
407	672163.453283
3235	671529.764957
12057	671201.211647
1502	668598.290097
3077	667414.904202
7914	665325.328287
8473	659562.389307
4624	658520.205428
1410	656313.430515
13646	653725.343779
3307	653155.967121
4587	649000.154926
4986	648248.327582
4413	647946.614974
4030	646182.25802
1047	639440.469244
724	639019.592777
5269	638900.514536
4408	634542.686575
540	631382.434001
1069	629527.920716
6673	629416.879262
16710	622524.427467
11706	620655.704353
1180	616810.456444
2714	607796.254248
14546	606334.488633
2001	604055.606237
401	602428.335561
9616	599410.297526
9808	598395.239441
4631	594977.603108
15610	592730.853716
3202	592336.646424
4011	590092.775647
6808	588734.284197
989	584077.755766
1193	583784.355878
693	583356.331661
15606	580562.810697
3247	579338.236071
2473	577797.207064
14278	576546.9191
1131	571341.791131
3225	568921.101024
1412	564609.469715
9679	561104.601438
1743	557236.478018
1067	554972.797882
3429	551730.523492
4035	549983.308784
725	545282.877584
3410	536241.893057
131	531588.149516
1150	530930.697465
546	522318.232701
1181	521989.635257
689	520130.009147
1483	519626.735855
8313	518456.775172
9015	511952.225454
1627	510474.972658
3884	509864.153415
10408	509659.647695
12799	506686.309834
3060	505098.283598
6032	504751.266149
1411	503857.122664
6233	502427.731251
3959	501475.661346
5840	500490.661765
4077	498223.833799
15533	496016.59381
9098	492533.204656
3029	491909.477214
3720	489379.143554
2520	488515.604258
870	487366.454431
4099	485095.028542
5256	484410.087899
404	482292.208456
2783	477202.571169
3227	475520.877242
2724	475058.324189
2080	474713.589089
11436	473754.259089
4535	472669.564862
2260	471586.631736
3260	471462.680534
659	468838.469716
3433	468294.349323
5140	466264.217565
3930	463309.164094
9992	459400.083411
6423	458018.346846
6510	456771.659025
552	455671.896707
1506	453741.558101
6035	449929.206461
796	449039.127543
6258	448513.748612
4098	448363.603186
5061	447868.618182
6131	446677.330014
504	443016.357322
16406	440052.331483
10280	438690.602945
4402	438308.289265
708	438287.926785
1051	433517.796187
411	432456.678405
4519	431072.200957
9599	428816.97278
3839	427390.999955
5096	424452.934427
6073	421007.718583
3046	418153.337585
1754	417338.534035
670	414171.321749
4555	414045.84901
1429	412824.022228
4218	412625.347237
7596	411129.203952
388	410726.437266
768	408551.305487
15108	408329.408678
11177	407896.29639
15061	405158.55149
3274	403049.500851
9820	402936.518093
10563	401291.169085
569	400993.474356
10356	400623.576666
4002	400622.531571
5318	400006.026921
280	399543.73276
4270	399283.069747
1262	398681.251285
6642	398143.649191
3948	396582.479491
11296	395533.899563
4260	394959.192402
9637	393983.741894
4006	393888.539471
3721	389952.190574
3306	388862.367066
2461	386023.755522
4276	384886.699007
3547	383879.4416
741	383631.457537
633	381775.314373
176	381060.622356
3321	380705.510257
1182	378958.6125
2240	377775.068113
565	376363.754287
778	375982.03938
2833	375651.055918
10315	375237.518257
11789	374590.61346
7394	374038.746384
682	371355.92431
16111	369689.100563
827	369234.128823
13645	368338.161701
3301	368137.481698
8082	368132.833505
3842	367545.879468
6742	367086.713338
4564	366965.82517
2372	366309.715775
1846	364607.715318
7286	364219.863522
5137	363261.313825
